f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,label
319.4089749912332,259.87150852127326,292.24699165784,306.3596219960472,250.54982106524136,287.7118967928366,296.21526247082124,331.65389673730795,314.50704542972545,298.7256619259664,259.4759162044013,266.63950917284586,316.23032089880087,311.41165644993634,256.24105711279765,242.1694934336576,226.66527587617026,224.18595348735275,248.2691746576751,205.97983231222992,167.12370653944,234.58874795998892,199.01706723782954,186.89621888937432,238.49571009722965,248.03973883126991,276.1128099195294,287.9615365182503,311.7131718261293,323.6132769383182,297.2753106389649,329.86900503427063,372.66553022022646,317.6106281155532,311.2461916639865,298.3243816071641,314.1723099202924,312.07433854993775,318.0503155725751,377.03949086952525,411.55942843714024,409.3606623360183,412.45912969558924,392.68691191770836,380.1285743997966,368.46146102180234,363.4113169081462,377.4180451790331,401.83366162607723,400.3514723577822,423.33069754741086,494.5484314196378,497.81918016211444,495.718175202124,475.4522955622314,468.3850872341452,432.32824260460023,449.13870406727114,491.0289635774832,515.9887347645885,0
476.71883090451337,583.9601344679285,678.5789284783853,685.392062828569,692.1434474147985,613.5738932213959,500.4867634010974,361.582679808188,287.6826008112569,223.50256298942742,255.08057850482675,377.9170611899321,493.30890526771395,552.6404588748733,644.174701477256,681.3790216137268,676.7813009143176,578.8895402663064,451.7259785912143,356.22074196511016,273.5479623439688,268.165754902808,274.8238144674528,391.7302474900881,434.11227659206855,596.6436359482057,711.8476152331425,697.2898828162425,664.27640741016,574.2442494530416,445.8847870349213,383.667848949101,264.3540617203588,268.125090789134,287.9763574325134,375.65593984076423,456.10706334789995,594.3531071947515,669.9477421009348,703.8140266686753,619.5863669280272,598.010362758431,519.6597604198433,336.98003449797113,299.0711473956576,245.28834270595303,259.4065074336422,348.4451292184595,504.175645368955,593.2853286674585,667.3406497237975,668.532719016623,680.8586298575048,609.0936312600613,481.03718434951344,339.6588960005874,290.67640113516603,287.2012579584094,276.9547044780038,383.2159936214792,1
198.90422102403758,227.544921005013,245.40539485364505,222.66562529866783,240.67449523365218,323.53787330980066,316.6501373777375,322.72312164296716,278.82085663816065,305.23923795262283,304.11521268498535,342.8821212471718,305.2859884578325,341.0912919718608,367.87208506318785,321.52171831346556,292.29164866777825,234.5593334027165,248.6942372063527,333.2329296656353,267.39535614635446,313.01157264111106,306.58087908664993,278.2765441648379,336.40677056705795,354.1373663733999,358.67257600779146,369.40069066258303,380.712547015572,309.53744062583104,350.30508444015913,363.9914306421007,354.6427830532926,309.52178537522235,348.5717844778144,380.87280303523903,382.37957933581214,328.5616735939376,327.9100829733171,331.6217063547669,301.5778713911503,334.0806362839828,368.5701731935859,358.90196648850764,401.69355666217865,416.6375491518875,420.20943623516075,481.2631540404936,503.21787109424423,414.5641555154266,453.92426356285347,415.65135298493027,376.6976319416544,374.9909930946624,429.08408012133896,405.86672074211725,452.26206888907427,498.3728587802846,472.35385658189614,440.89938001661045,0
225.92114591859945,290.4160294806872,271.0013949771568,290.1560616005199,313.41282690086473,311.6625385814857,325.8883612023605,271.9413504698802,246.09740480823385,330.54901522335075,294.4536057560495,190.2629813361599,229.52075473370485,172.42749062457065,201.58601812126048,301.52643611505084,252.9028855929496,275.94274180730156,279.34830245823633,289.38894372252025,285.16608470430634,325.98432753902966,238.93522879536528,283.0617655070772,323.7629027989175,312.8908569122932,370.85236605881414,375.3541067634846,355.3758198673014,361.1735198897147,363.46813747731505,426.9224010860467,500.9052282861747,510.32887846027234,450.10111823743966,437.94327244139316,415.8474378413975,429.8613553116525,280.76150318689787,276.23355893890744,331.89235596671557,293.7220647133112,291.67137616243116,290.1862895639091,295.18464356790895,320.2122028623678,317.1201114357119,239.66928974845945,224.59709339714124,253.36809856898498,217.84787397209095,275.1620456009758,250.13539539716086,285.86911331392065,294.79917241613026,248.70850614975063,233.05140808891508,240.09122403495545,222.4750668422176,271.4480693714832,0
454.3360459947529,439.63568342726,488.6148831737383,488.9416783943844,476.11705234623923,424.70712606483636,400.0067792898106,420.3419456270234,435.1293970911035,466.161823314509,413.84886653536154,347.8999241832488,352.4788768978705,390.3274197460844,370.83605854756763,434.36688684757524,425.2416744348605,446.8311072124113,456.76255676613164,475.86151426624065,430.53150609067694,481.18420246777,389.9865680430958,406.05650061855306,406.91735493417247,394.10900948701976,377.46222999806906,423.41031396721667,423.7827939255873,384.47262631770354,374.55582243962664,425.04047218574027,367.1917083828276,379.6457510261617,375.1291811095403,410.93626778158205,337.9034674312187,334.80632390400973,286.7387146350343,269.85135046433095,307.7486749010455,309.1763077049466,293.01831599024285,323.48952602790484,287.71739328662863,309.8735260228897,221.60269185317776,286.93264366804686,329.12060965900866,257.7177658603572,250.37642534099993,259.28903922334064,280.86254849138663,239.2429846549548,316.3661333388781,268.72241443090763,237.90242236287855,253.19402560735364,175.19980031278217,223.4375417952375,0
191.94453165010168,114.64697905772708,980.069194691139,161.48161354822648,746.866909111586,175.11431171373735,170.7389905583751,230.08543137572482,179.0971221572494,157.07321903657328,116.89353530010001,214.29795596191602,127.00856666519158,155.53084062135434,148.93093043259577,794.4217614680579,189.07525020231262,137.4582111498922,194.41536384575798,220.47388059721118,199.60323272509189,993.8578704172912,153.06258781863437,793.092898718623,128.16461545653456,154.48690909803733,238.55027358098937,216.2658095510283,141.9293863772634,194.26919914134896,230.11917078416468,198.77911849404825,809.0063084196597,196.71350698198816,206.56158951860684,232.37976941154756,169.11238587323817,241.55875700735749,190.86842434871738,130.3358780688257,148.31471716540068,238.63833519379196,907.2862199219309,162.58240510892736,165.04379560547136,806.4700595495794,116.38516357776491,178.91319185065564,178.8316721823963,211.41401593961464,157.46318092523123,175.11189665342127,179.50454234108616,1023.0535406141358,232.44933237999223,126.91359191665035,151.57974456109756,861.3181904066109,116.56833754715832,724.9456187882815,1
536.7304458829519,480.83520117464417,503.0436644963409,469.58706432361384,467.5887197285922,498.1755234707305,457.4235081934846,473.23803220122795,473.8577786959905,419.6429667866171,405.94548003632764,444.6728253717297,464.7632083008207,412.1837229974634,429.71125624267745,402.4766444242748,439.64554854960255,392.06087854408634,434.7287420841255,378.9001786138192,394.2593697292555,358.540340896369,331.504943469897,316.3527627973757,370.5439838102446,367.92235194383045,390.8432254164068,431.6310720452851,370.99515129324465,363.94183607067555,380.91479856618986,361.7347964909586,321.8769286746593,353.6855390175652,358.04647876475735,333.4313529965721,320.8064143933004,313.4827881365009,259.93689899712484,284.3395955874868,296.2020418290948,336.8917466921281,287.84832533885714,254.32649146593795,262.11440725459977,238.6552566815804,267.19972359438356,243.2971668056309,258.21161574539127,222.67766896301617,278.23723222464685,230.67051948317777,256.49423637404806,269.51681035394995,234.2073756967155,238.6186126411652,232.30970777001772,223.18224282804334,221.86042575910898,207.85856244568186,0
485.90136216885656,613.1077714679691,720.3951710806003,653.1227820266519,569.961538880101,368.77310385940586,286.8586140536822,237.2159437598304,303.6290851383071,473.8370100130009,595.3205351782109,711.9925914352774,662.6473476918018,553.8217422585456,396.96481446308974,291.42236890836193,239.51467471508226,352.76895048299264,515.8843025806719,597.4713216537745,728.464764791094,658.8313014793675,541.8521417392387,414.97349037437476,258.02762069872557,265.40165236042594,341.3918216707044,473.551509561933,617.4059892602158,685.8662607495237,684.3190468648143,544.1913909116839,420.29856663792253,303.03061779614234,224.3133606953732,303.915238502321,471.2782725098535,600.8137006432734,682.8002078539254,653.5148865418279,590.4835404235896,420.94657950614055,263.2955502366498,214.8356450401685,318.965778999352,449.35347930433375,633.7960020750412,697.7687301514746,658.3290673802619,550.2398641410076,374.94522341841633,275.46354592244444,286.04475008333156,316.629219783432,476.9775384285245,603.9476947301939,680.5756738106402,686.4217164375157,527.1707292283481,394.37513818033085,1
315.072865828249,327.29014704389675,339.18960631280504,361.8215974573365,278.3064497484487,279.39772580823416,184.8436329204419,210.06065201899634,202.31369766426258,243.63494894580901,279.1718143215998,293.59849590782414,268.57255267706927,307.24327676711516,263.07314603675457,279.37936916724533,282.59935529316897,302.12097312338915,306.8073552972912,325.06574224351806,284.8488171935409,319.66671047491946,360.50537339567643,403.9169424516398,332.58528084737867,269.15457495267714,300.5516132943129,291.2372022521664,294.10097699304544,285.7357761680613,242.26521652019116,264.06431341881756,256.57088808064884,310.6780983432737,262.1418291006771,303.47451312879707,396.8100508822155,342.85947396929623,387.933258584617,370.5136457231368,353.8178817508291,430.1928812717028,406.16728714690737,471.05653672953514,447.2228144582253,416.8803389035827,359.8183296642498,381.6811328371731,413.9883752389997,451.2570721234535,449.1514454539966,384.87089879312,373.88437804798247,339.30334199029636,292.86614027250994,309.72302397486203,355.9366281719717,473.25297570287125,435.04854869620857,490.2251159033056,0
472.6012684763029,456.9976584408462,472.76591854291917,471.7369292668729,488.3499759617347,468.4700089287955,453.8959148567814,456.9476527365797,452.8619247350094,431.30904199809424,423.2192463951978,421.67465735812897,368.788915498197,390.36887318353183,375.7622223879647,394.26081540568,381.50130298918833,383.19063016081833,367.55890778271765,345.1522501386062,472.4125845878016,422.368476231532,466.90042767125686,494.76343568757306,440.1165470403576,423.29809407062316,445.58790302210116,399.74927384725424,382.56000277839075,397.81247335034453,379.2965476035423,372.5072673937904,362.9524642527759,378.69306511798226,343.59698719944015,343.7693435190002,331.2364718028144,311.6102891031411,287.7950778662796,305.0569218125171,346.30464390735074,357.3615328433703,350.6496015017973,371.999893352818,331.236325784704,326.3905982105873,323.23388889576086,265.6257809751456,334.590598420744,269.0153719418483,231.08229550321488,249.934643958868,248.74441011360923,214.5127930032962,230.31065870194433,231.06062983739034,237.9468125649537,201.34847105042672,224.8216458858789,203.68328764728014,0
298.8910994092807,327.1611665700871,334.0774816703131,275.35941152745585,324.7554984583774,376.8342885410697,334.83158721210486,274.5297514356007,173.8625055149882,251.8049698651845,337.7781530440888,346.5863587018133,312.2994430648841,269.5259085509033,276.7630466691426,200.67312384140814,244.7233016834658,292.3676873335231,305.92216386037904,289.89900012697456,306.8563532575381,307.03291015143213,289.4862307440066,352.1093379414634,357.56484920477436,373.25326334458975,270.52592265976875,315.4121261755323,403.42208832759985,399.4366360025138,425.53710513899773,468.2206393182728,388.69224853165844,429.0368690524445,439.89847944294456,395.710588815682,435.7985309302157,519.4780672104378,451.17202572166826,414.9292988676816,377.91241714797974,469.09710681792126,384.64025660621985,402.05451727978465,445.5778853746713,394.6927500023642,471.4075796811176,476.85936420067793,456.7649863567861,451.0893070348686,448.1809010409349,438.63493534425527,453.73926682043606,436.83653367597907,386.7475219472115,343.37456474917707,380.2794221764685,437.0164992461747,387.1071916363244,405.83160999267864,0
203.78237307186853,204.72127616888423,202.22552091598374,227.5048937824207,240.84813325383536,238.6795592854579,276.4261662762608,256.0150456469733,301.3156503138917,276.42424220544945,251.6107215148363,282.1378328183633,262.03985858233267,296.1450033625266,278.22580935545864,318.1087831798366,346.00120359039727,289.06708890350984,337.7542353970215,317.572011873637,406.8320299986812,362.1829960524119,388.83668562751643,443.85053880326694,375.21808013333555,362.95492078487894,377.58569593192453,429.9389161259023,418.96885563952003,413.5477194004844,436.25680940390714,456.53015625398587,468.976032348597,468.1641559135216,466.82770186688145,481.6152280214876,504.33604961397344,525.5950132794461,468.8387907587496,521.8619575514285,493.7444332381562,456.06275388710026,437.94954731770997,490.9273520220223,496.30916915819296,455.4965437203086,465.541838871901,440.89712671491367,483.31805006183123,487.2919267600883,453.2006454577802,482.49095581420477,457.1182880264953,471.2691951821067,427.793136239287,469.4323787439156,426.18001836330444,407.01080403876676,494.64412323762303,490.7529731073493,0
272.72766732126746,250.75333558645295,377.1233461904094,334.87291736250023,324.85305879269356,325.60804027417413,297.53473964327907,269.65860683328157,385.2685719467839,297.11452962911636,309.51011323320193,344.5634585114175,337.70645882892927,291.51356758056664,267.2366498928478,256.95501038933224,245.8587100247983,245.58056806479283,217.39716656714603,214.2556875261548,330.569522435832,326.547704165267,404.50720071842557,437.5551729878793,418.23727917017845,438.48131539132515,431.37702461242645,355.3538644138304,401.2966701193507,345.6542719498623,332.9200478475995,333.9338962548782,281.2832810842227,235.58174006275988,235.47936924623988,235.32703529832867,218.99781426753464,222.4283332319433,272.46180501358907,227.06491867247715,226.45015658426195,244.98172762454078,294.3592949203431,334.2561442937093,299.0242075798877,394.4904390191631,338.85335353571895,299.170428607344,316.30041136604444,380.1055836856426,259.0274741395357,364.2576461912267,328.77097190107645,281.99641328397274,368.4454171872526,320.4350420034162,446.53495819658457,423.99749540263696,435.21085356330235,491.2956924708314,0
466.91426791007405,652.5581067770902,702.4877995208494,628.3285205701069,486.71042462282844,296.42896834958555,285.7760637822456,349.13315977268564,465.53887274926257,635.7901460756905,697.5865125605923,623.3763314687822,493.0625262181154,286.3624289426025,242.2676686421206,325.77698110929776,505.7903621928341,660.9607015153363,685.8914774983431,618.012129916892,466.21835944938806,344.0950074774874,257.65233094345837,372.4015956912364,487.1841109576746,667.342981139719,697.6874700684283,617.2154570189176,522.6057266599087,289.0352243095179,255.07996678270845,317.8533960564965,462.7410582669737,640.8640973549342,696.5506010948507,616.2843697485299,448.8031020794906,324.25853171139676,233.87621491446316,305.0022404432975,458.0439304921707,617.6824234783118,696.5435398105918,608.7292084903805,468.21713857084177,326.8803303903009,261.66373377215797,305.3701243624414,459.84170477536645,657.3445102909792,707.6016647573659,643.877562743146,499.6054997429612,336.33605756776933,267.1679464574236,280.0403156807979,463.09423180818044,606.524654088747,726.5117890645163,626.5690371371635,1
352.1152167404842,361.5724627508817,328.3994208065763,341.3469165746658,328.6919273686521,374.8484669177353,360.05803245882294,386.9546130707786,378.20537679634253,371.14200794629824,340.6619154590195,341.2562889777128,362.70203887111063,344.4375890062426,325.7243630139636,366.44198776479413,365.89421394828236,385.96630695935244,414.403869221116,450.9846233370895,516.0668055998215,472.3724006020485,470.1128159447407,487.53789432510854,476.38573035649733,411.1842374215777,433.2025908653028,447.9853262872905,473.0392961394652,399.4402269999914,362.3223391063814,407.7520726207769,438.4574517025575,406.45336831797334,438.6537394548718,468.76263670436435,503.47209248066423,414.74214759067877,453.58098879288127,453.5360910296551,400.504801622715,401.96492130177717,382.4870157184033,392.8030850015302,338.530283449078,335.91993783740406,373.1159845439346,341.1287207533612,358.43620653464546,295.5488980941309,268.8961361526194,249.22959044354755,258.8144616890986,227.70143030806085,251.25861010365327,219.87926258206204,231.2992834630083,252.4208616449663,181.12107041387182,213.21887450527822,0
218.9769099016329,218.9542280771032,187.35008647378245,248.10141368046718,270.38403372426654,215.8130997418184,184.17166362637334,219.23480088794815,208.41700185239213,245.502216327955,207.33795985902373,254.63735743391192,224.22782362326078,278.7251922256211,307.16017690436945,288.89111075288093,321.80220403704743,364.3784381406384,335.5690760459868,379.02192574419405,354.0095895096179,290.81453662656253,323.45288938639175,304.77621656227075,342.85363652681133,408.5936013083301,376.3924807324188,434.7514246048427,423.14372277125665,466.9786988987452,505.21655977610067,460.00820214835096,507.8039996365716,418.2179685335505,428.58465256776265,462.4171927561368,459.5213494415178,459.03937998012583,445.76802186654015,381.6199518276695,417.890864296594,466.38871331860673,460.99881608269203,458.4318906040678,441.14453988939727,466.970098543824,482.3116343634855,463.11326503153686,454.8174593282077,510.41189804572366,490.5719955896755,496.030537694036,458.31499442473995,472.2684021617852,496.8354235747218,473.1878015372625,373.9324202662735,426.2853641644445,398.1296989648502,388.3022259958621,0
516.168393174615,487.4231464545675,485.40847262631553,460.9616051760128,472.43050921865034,428.31722511625236,481.35239846767524,467.8554602145707,483.60541878963255,433.533212467519,427.4576718692188,385.2208819825206,375.9252203603904,294.3840254236426,265.9325621199425,326.6920330578326,331.11654838282743,310.98679607560456,298.39590824721444,238.2270381206738,224.63221543681493,226.1462211229555,282.6618162490182,267.5651508280078,291.9413537697811,252.89903595332612,187.7125388325409,225.25225421120794,157.86926256310494,198.16852918593474,208.66968458663655,295.9447742795618,294.7016356492247,321.3601095034867,303.91084389572086,338.32916591708124,316.755544199746,362.420428538955,307.0269746406761,335.4457886514591,351.1580182843764,348.09257204721104,408.66991122460723,386.60358813732074,368.091573245204,419.8690809662882,473.23773448951954,471.0913190585125,487.9185128462014,478.72166410408494,444.25498994679293,471.0744742720591,449.71846380070434,441.94120852153884,420.2088299989091,376.99485455620055,384.74687169732556,341.60709372229223,338.816817303288,372.6238991135555,0
944.4252306868143,947.9228808014611,905.4028414821221,930.9583813448556,946.5846253333813,969.119240084433,968.1465668048319,958.7743625473264,922.5102400060307,934.7602014890173,937.7740484863189,930.5776132863078,901.5784393731258,972.0195436962705,946.8119563699631,957.7426094476714,952.5045447921425,925.1564509415604,898.515761551465,954.7613912138467,953.1526153176246,943.2340293313858,989.8031655695984,921.8356539634593,928.1257432140504,941.159064101283,923.5616247605033,930.1231946527413,961.8058336348994,919.8050672405908,921.5084460033376,950.4314799601754,902.9981062095142,933.9442332552632,932.6334354647809,951.6586201995523,956.0746151074441,931.9957969193669,933.844282388114,935.112599266577,928.2933021698942,968.2917915616333,948.5363903293526,967.647808499401,914.0726895438793,967.2723208742876,938.9802780161344,953.0969275862606,888.2669105433533,976.6512727489282,947.004321739342,982.5860257877123,963.7877447857554,884.8102506051155,974.0318448861261,940.6644657732814,952.0401529900681,949.5401602989043,933.5243293218398,925.8807071721066,1
835.4836795876878,869.1942738160562,817.0896920470698,808.0680300701468,825.8773446890958,851.7692629960011,819.3053004517022,834.4292370970846,840.5495587029674,881.5808221844719,850.8286791777414,805.9476237250303,772.9853362600736,831.52512337657,810.1369618365161,815.620982044491,802.8658183589977,815.1340608861527,814.6350192001471,824.8732081467641,810.9466214775485,809.8376463926336,841.0160901687782,827.701863237459,827.8774385434091,826.5309396798206,805.3895251875714,863.6858183149008,878.5735355308238,858.7283318203254,783.6601690063893,811.2249119884223,845.4655563947605,809.0128998480317,810.2391576894411,793.4824225839607,818.7078226135275,807.2267545839917,767.9908273983837,856.5517883440884,838.1829844064919,794.3750281271318,849.4638236737893,830.9379192127029,856.7469052778716,846.1222943746585,808.3825875008866,844.4880188095894,845.5461766983689,854.1541571746358,852.7015301313618,879.7230473977703,851.5806423803838,808.1526275044421,832.1981430948662,801.5392980345283,858.000378743163,806.3586229321074,883.5443814894793,820.4550974228805,1
482.0080152768484,587.0767223039204,667.0648157293518,678.1750801886925,662.441230060828,600.9689362565211,450.85922890527195,325.73269421683193,282.9897345796942,233.7613544079939,294.9065235847563,355.72429861937036,454.00494743052536,590.3058750019634,669.057724706365,699.2307687156875,648.1644268700715,611.5638153197468,462.9981508270569,391.1448558094009,245.74028610517152,267.23952288805793,290.0908800743751,356.43974620545094,441.66164303407976,588.5578623219152,632.7340035967657,690.7495803860766,685.4801669423198,583.4031476398762,470.86261309905194,389.92532523758473,282.642297397122,284.1324282873301,273.38016489541087,382.71121176172915,471.8223196574223,594.2485693713786,653.1781518616907,704.8370257973523,676.0040979583109,589.8415228834251,440.1534948966556,382.8939779369931,286.1575267418126,258.67225814878555,310.2491945993426,360.8664619011728,488.4582105309616,602.7892052519547,664.21654024151,700.0087866353928,653.952974842494,538.4099515672375,459.88636053216516,334.8091445526191,250.0272283388632,235.77365747389376,327.3457771307273,339.1120786608105,1
857.5587838991793,853.8918826261772,874.9706562915351,865.8371823402478,889.4423770098247,897.3083555516453,873.3670870247265,908.8325103936377,876.4895464891442,889.2544573251158,838.8619484100844,895.1462613035748,949.395095275493,912.9679049098281,888.7794079689693,864.1414276893988,933.895829393958,889.0684814926617,876.2571629791413,876.8837295179032,944.9180928576292,890.1391702299529,904.3576362304211,888.0155013086187,891.4629145395633,882.4707600406102,928.651463583248,894.1947203966375,857.8975545653622,902.9463909809876,890.2244474886581,902.6215248117518,884.803597567402,879.5668612639256,915.4470698863234,939.5718266172262,846.6211723180828,895.1443589073829,879.5895763134307,870.2963472577734,839.1803622473939,902.1130993337117,881.0070197931293,879.5182422964377,923.1609391527412,882.108117253912,881.0478246271947,859.693884366268,870.3965005512184,929.7538365588271,908.3830102884584,925.2837122374591,872.0788532092478,902.1228071983103,919.2889044804723,907.5762796591766,932.6015004181307,903.1437294646794,893.0475462569685,834.2335508271202,1
479.49510053309143,490.6102236220016,477.83005965439276,466.49406727121357,455.4742073740998,385.5649836977812,415.47640284034696,363.59059594388714,386.83197830571436,415.990194309702,374.6484840972836,371.6069013474764,396.6622836175133,411.95026906086775,384.16496516522005,311.04850597028906,363.56658793109085,391.93298950444887,376.679443279298,314.6668573596344,316.8056577312081,343.4541413450777,254.29725754946494,267.2105976749109,249.97647701862903,287.83933777548197,237.49149642683872,257.53361719861294,262.3246232869436,249.07560447752215,256.94056904426765,248.77714254945775,228.72473221215571,223.38445575715153,249.591362732666,258.3088518258762,220.32057241637546,207.18917276273189,259.63681666672176,246.84476138812744,245.7093107694495,171.37659957029297,231.8642578945065,257.6974538162896,224.67427573555457,230.21258873488554,252.0563751446406,216.26272963113186,288.9450479561601,368.4926789190787,327.4297719207446,301.9019134424639,319.34399278871797,330.76586215302837,383.1287085237662,420.96290523602346,372.70583449061667,429.5581620527446,402.9106906319742,361.4187370254395,0
510.8166439341483,515.239437212565,431.2204469210588,429.25928190327215,469.27148070718454,516.814842448772,514.030241865752,444.53276424787157,456.3896336190917,475.12267614417385,455.0439532119884,490.38175194533295,489.11539620594453,550.4993467315446,501.1498886272792,524.4233948004397,463.11730142006985,512.1559873222254,449.3832550485601,465.85082388321393,448.2118561891361,442.7713819408214,396.1167085703875,403.07236203012803,377.6720355536571,396.6967128947317,368.53698361282983,387.43283791733097,382.07887421533775,311.1717167950372,325.5254670723171,308.1872632978857,272.9813482113784,313.53127710890533,297.92428052854063,236.3131037635222,233.5559273846491,246.15300129283517,224.65427621080013,264.9067774371869,224.9978763842926,269.62634744130065,307.2014666456699,288.3670376652291,281.1330376583698,248.06397190429706,245.92749083836375,291.7865644607314,221.051479147123,261.83203657455863,248.84312154671105,270.4823873877383,232.03664453001335,262.80877484467936,216.5478297091689,202.31637205202045,191.79428064561083,239.156045268019,183.3053937887326,194.94775574330228,0
358.05986108053787,420.4001135560204,413.78012122989895,355.22632295938325,369.6247275223101,378.10164950233536,373.27275938702445,400.72002797721893,351.4220284941775,372.52703418756374,308.5879478958514,333.575949206687,439.81707848825835,356.0025318169712,329.52330060163615,243.21672861020147,263.3213125105722,316.50751678575267,331.07381110553246,340.8147203691152,393.9272392656538,377.7524406784131,476.1458475224712,507.94413388094733,342.77054442389544,312.013724200978,258.7982230686626,214.93777623585095,299.7167622858525,280.70908482346056,372.30699901194754,360.55580821600813,287.1961749619254,305.1661484957925,279.93280918984163,334.25696838917986,323.94533345792985,268.72914043005534,271.53283141924,272.93031172358275,306.9353261016432,398.94813288846615,389.2627651235514,373.26230020771436,344.27063843738705,450.58400053665383,444.1387695632084,373.82482857175887,224.74009680453813,204.73690217138815,233.6877897773371,222.33685126984028,233.30577038150025,235.55564015990407,340.75200418338335,338.88449973614905,366.3711531432049,438.14565942366994,319.2272249231581,356.95584720606684,0
207.62678801024913,156.08739731774946,159.86260579397083,642.4370787850174,125.76488468473693,120.09796893714122,183.73211255845922,169.56192367056843,200.29361990954902,124.73815972180515,216.21345995505328,155.72561071979064,232.61399033272724,163.47158920442976,176.3906078582548,198.09439103244534,190.30963454640738,964.6883766911856,805.2020415863125,167.21976783111518,137.51859897981655,134.3301843040485,223.82322317197537,199.035031536709,167.64643905680285,208.9539031492257,218.40558133743392,697.3299049588172,249.8737026077848,142.07221549385773,172.81474970326835,120.9718716501522,138.82042840473082,211.7809809365824,204.84388026013542,155.66343953556643,198.70942991134876,135.2073657292137,170.23018580570695,246.51629756102076,151.55439392078839,212.25905333924794,132.49942829939712,158.20047611042773,150.67836329359253,217.7392245764567,166.36455089265073,157.45703667575506,146.20741831184134,165.27267813743399,147.78077881782266,153.9218354239037,167.27131788339443,173.19771355925587,163.74595961225654,239.07800725973638,144.34837445014224,206.16717587957768,187.51498268129566,747.4330530538612,1
849.8188992359726,916.2351261682212,906.7854885118738,902.0380957778688,914.5155547706183,831.0084334686882,876.3319319414246,883.8459315931149,868.0622305063032,831.2265014887947,899.8383722431419,893.193247658256,862.230937472222,898.887284611557,880.8558685050184,893.5930178133107,854.8874639020278,883.7141134657344,883.978545571899,871.9595888398857,810.899612976718,882.0415888846003,883.7432458785796,854.1068294007146,892.0541413586709,883.8641260094879,887.9851648603473,868.3110239266488,835.0287656317075,835.5825309031602,894.9349370384214,850.4005346489762,857.7971927144683,898.738161727085,824.3369238606258,837.5841570994152,897.4756580955141,879.854838540137,827.9101258431932,866.7575611701039,882.1472516506162,850.1993777180629,841.5981276204417,835.5321393394865,898.9065915404552,903.8299514342027,896.6149366122748,908.5551426532825,909.7581025008377,839.8467032661066,902.7799175513774,880.5527257184862,925.2363438422425,962.395525033014,872.8569065973085,870.1228976766389,868.1548890005934,879.545514821313,883.5467042519148,943.6995115551114,1
453.93277565739265,564.3934374587234,652.8151863917732,706.8802509064309,682.2974098129114,648.5718729362951,541.2655901388143,414.9307270372314,334.7816165391798,262.553167011062,239.85258326276417,291.0006936178476,378.73808527197906,495.06935804287724,623.6691733135666,685.6324759631855,678.4059234901752,653.4666295639996,650.0761523348453,526.3629947442992,407.07007923380456,358.42951348453255,260.86321318659225,249.42921225858584,277.0525070910825,329.7565975386518,456.54770326784563,566.8427958472072,627.3737963952731,699.952223092199,690.7156473983817,642.3975651474208,513.7125223880931,383.7054242490896,319.2456181302489,239.60114356810644,251.11260884606037,307.18123967807776,359.8288625675832,473.5643999852697,538.5805983775394,652.3898226767195,730.4474581581501,696.5382923913947,608.5754261461399,506.3962964393519,420.6438293444953,335.9746416132303,249.27233844706265,247.76147017254792,251.21211258723818,386.6918116390999,457.87414936058934,592.2407076311255,667.1399566848658,707.6019008151627,680.2042577407783,657.1059123454005,515.8285496081778,454.36264590637666,1
261.05068492284283,271.51792758770665,244.27942838832362,317.63276963050976,286.2736470980895,261.4485199874962,292.7559343511686,238.10644727362893,273.15647860171845,243.08440674769477,224.65782846219832,221.41699478028693,210.1135183216815,212.9244019598358,222.64715989042588,193.16571251463458,230.89542559306946,228.81943261883555,260.98903207547477,302.95661888326845,389.05832156364534,390.0265274751177,358.25708193086894,308.7910241612041,335.8731765860196,395.85942665481235,383.77007817577856,228.19878812421493,306.4453118032121,338.44760044251024,352.4230366125885,333.6677781989044,360.59169520712123,345.8815047491013,360.4379677821098,319.90203793844455,343.23175068519436,299.58727958888693,278.8885844261117,330.8241144303978,364.50177522172794,417.66085913840095,424.0400991046659,363.17002306441714,347.9269109400685,318.76491968733,319.5096163515254,309.66866881590107,378.17982040237274,371.0723065815477,359.27560610729836,413.82687615332674,420.20666752151834,502.2964080094174,462.28171512456095,462.8653304975676,391.73726178133404,480.00534046441635,532.0526922714215,467.43439305330065,0
